id,sourceKey,sourceOrder,sourceName,sourceTitle,level,word,displayWord,slug,homograph,sense,partOfSpeech,meaningTh,meaningThClean,pronunciationTh,pronunciationThClean,ipa,exampleEn,exampleTh,notes,status,createdAt,updatedAt
oxford-3000-american::concert::n::A1,oxford-3000-american::concert::n::A1,538,oxford-3000-american,The Oxford 3000™ (American English),A1,concert,concert,concert,,,n.,ค อ น เส ิ ร ์ ต,คอนเสิร์ต,ค ้ า น เส ่ อ ร ถึ,ค้านเส่อรถึ,,,,,draft,2026-07-08T07:49:19.658+00:00,2026-07-08T08:29:25.308+00:00
oxford-3000-american::conclude::v::B1,oxford-3000-american::conclude::v::B1,539,oxford-3000-american,The Oxford 3000™ (American English),B1,conclude,conclude,conclude,,,v.,ส ร ุ ป,สรุป,เข อ ะ น ค ล ู ้ ด ี,เขอะนคลู้ดี,,,,,draft,2026-07-08T07:49:19.661+00:00,2026-07-08T08:29:25.311+00:00
oxford-3000-american::conclusion::n::B1,oxford-3000-american::conclusion::n::B1,540,oxford-3000-american,The Oxford 3000™ (American English),B1,conclusion,conclusion,conclusion,,,n.,บ ท ส ร ุ ป,บทสรุป,เข อ ะ น ค ล ู ้ เฉ อ ะ น,เขอะนคลู้เฉอะน,,,,,draft,2026-07-08T07:49:19.664+00:00,2026-07-08T08:29:25.314+00:00
oxford-3000-american::condition::n::A2,oxford-3000-american::condition::n::A2,541,oxford-3000-american,The Oxford 3000™ (American English),A2,condition,condition,condition,,,n.,เง ื ่ อ น ไข,เงื่อนไข,เข อ ะ WA เฉ อ ะ น,เขอะWAเฉอะน,,,,,draft,2026-07-08T07:49:19.667+00:00,2026-07-08T08:29:25.322+00:00
oxford-3000-american::conduct::v::B2,oxford-3000-american::conduct::v::B2,542,oxford-3000-american,The Oxford 3000™ (American English),B2,conduct,conduct,conduct,,,v.,จ ั ด ก า ร,จัดการ,ค ้ า น เด อ ะ ขี A,ค้านเดอะขีA,,,,,draft,2026-07-08T07:49:19.670+00:00,2026-07-08T08:29:25.325+00:00
oxford-3000-american::conduct::n::B2,oxford-3000-american::conduct::n::B2,542,oxford-3000-american,The Oxford 3000™ (American English),B2,conduct,conduct,conduct,,,n.,จ ั ด ก า ร,จัดการ,ค ้ า น เด อ ะ ขี A,ค้านเดอะขีA,,,,,draft,2026-07-08T07:49:19.673+00:00,2026-07-08T08:29:25.325+00:00
oxford-3000-american::conference::n::A2,oxford-3000-american::conference::n::A2,543,oxford-3000-american,The Oxford 3000™ (American English),A2,conference,conference,conference,,,n.,ก า ร ป ร ะ ชุ ม ค,การประชุมค,้ า น เ ฝ ่ อ ร เห ร อ ะ น สึ,้านเฝ่อรเหรอะนสึ,,,,,draft,2026-07-08T07:49:19.676+00:00,2026-07-08T08:29:25.328+00:00
oxford-3000-american::confidence::n::B2,oxford-3000-american::confidence::n::B2,544,oxford-3000-american,The Oxford 3000™ (American English),B2,confidence,confidence,confidence,,,n.,ค ว า ม ม ั ่ น ใจ,ความมั่นใจ,ค ้ า น เ ฝ อ ะ เด อ ะ ua,ค้านเฝอะเดอะua,,,,,draft,2026-07-08T07:49:19.679+00:00,2026-07-08T08:29:25.331+00:00
oxford-3000-american::confident::adj::B1,oxford-3000-american::confident::adj::B1,545,oxford-3000-american,The Oxford 3000™ (American English),B1,confident,confident,confident,,,adj.,ม ั ่ น ใจ,มั่นใจ,ค ้ า น belay เด อ ะ น ถื,ค้านbelayเดอะนถื,,,,,draft,2026-07-08T07:49:19.683+00:00,2026-07-08T08:29:25.334+00:00
oxford-3000-american::confirm::v::B1,oxford-3000-american::confirm::v::B1,546,oxford-3000-american,The Oxford 3000™ (American English),B1,confirm,confirm,confirm,,,v.,ย ื น ย ั น,ยืนยัน,เข อ ะ น เฟ ้ อ ร ม,เขอะนเฟ้อรม,,,,,draft,2026-07-08T07:49:19.686+00:00,2026-07-08T08:29:25.338+00:00
oxford-3000-american::conflict::n::B2,oxford-3000-american::conflict::n::B2,547,oxford-3000-american,The Oxford 3000™ (American English),B2,conflict,conflict,conflict,,,n.,ขั ด แย ้ ง,ขัดแย้ง,ค ้ า น ผล ี ่ ขี ถึ,ค้านผลี่ขีถึ,,,,,draft,2026-07-08T07:49:19.689+00:00,2026-07-08T08:29:25.344+00:00
oxford-3000-american::conflict::v::B2,oxford-3000-american::conflict::v::B2,547,oxford-3000-american,The Oxford 3000™ (American English),B2,conflict,conflict,conflict,,,v.,ขั ด แย ้ ง,ขัดแย้ง,ค ้ า น ผล ี ่ ขี ถึ,ค้านผลี่ขีถึ,,,,,draft,2026-07-08T07:49:19.693+00:00,2026-07-08T08:29:25.344+00:00
oxford-3000-american::confuse::v::B1,oxford-3000-american::confuse::v::B1,548,oxford-3000-american,The Oxford 3000™ (American English),B1,confuse,confuse,confuse,,,v.,ส ั บ ส น,สับสน,เข อ ะ น ฝี ย ู สึ,เขอะนฝียูสึ,,,,,draft,2026-07-08T07:49:19.696+00:00,2026-07-08T08:29:25.348+00:00
oxford-3000-american::confused::adj::B1,oxford-3000-american::confused::adj::B1,549,oxford-3000-american,The Oxford 3000™ (American English),B1,confused,confused,confused,,,adj.,ส ั บ ส น,สับสน,เข อ ะ น ฝี ย ู ้ ส ี ด ี,เขอะนฝียู้สีดี,,,,,draft,2026-07-08T07:49:19.699+00:00,2026-07-08T08:29:25.351+00:00
oxford-3000-american::confusing::adj::B2,oxford-3000-american::confusing::adj::B2,550,oxford-3000-american,The Oxford 3000™ (American English),B2,confusing,confusing,confusing,,,adj.,ส ั บ ส น,สับสน,เข อ ะ น ฝี ย ุ ้ ส ิ ่ ง,เขอะนฝียุ้สิ่ง,,,,,draft,2026-07-08T07:49:19.702+00:00,2026-07-08T08:29:25.353+00:00
oxford-3000-american::congress::n::B2,oxford-3000-american::congress::n::B2,551,oxford-3000-american,The Oxford 3000™ (American English),B2,congress,congress,congress,,,n.,,,,,,,,,draft,2026-07-08T07:49:19.708+00:00,2026-07-08T07:49:19.708+00:00
oxford-3000-american::connect::v::A2,oxford-3000-american::connect::v::A2,552,oxford-3000-american,The Oxford 3000™ (American English),A2,connect,connect,connect,,,v.,เช ื ่ อ ม ต ่ อ,เชื่อมต่อ,เข อ ะ เน ้ ะ ขี ถึ,เขอะเน้ะขีถึ,,,,,draft,2026-07-08T07:49:19.713+00:00,2026-07-08T08:29:25.356+00:00
oxford-3000-american::connected::adj::A2,oxford-3000-american::connected::adj::A2,553,oxford-3000-american,The Oxford 3000™ (American English),A2,connected,connected,connected,,,adj.,เช ื ่ อ ม ต ่ อ แล ้ ว,เชื่อมต่อแล้ว,เข อ ะ wie 3A A,เขอะwie3AA,,,,,draft,2026-07-08T07:49:19.719+00:00,2026-07-08T08:29:25.359+00:00
oxford-3000-american::connection::n::B1,oxford-3000-american::connection::n::B1,554,oxford-3000-american,The Oxford 3000™ (American English),B1,connection,connection,connection,,,n.,ก า ร เช ื ่ อ ม ต ่ อ,การเชื่อมต่อ,เข อ ะ Lue ขี เฉ อ ะ น,เขอะLueขีเฉอะน,,,,,draft,2026-07-08T07:49:19.722+00:00,2026-07-08T08:29:25.361+00:00
oxford-3000-american::conscious::adj::B2,oxford-3000-american::conscious::adj::B2,555,oxford-3000-american,The Oxford 3000™ (American English),B2,conscious,conscious,conscious,,,adj.,ม ี ส ต ิ,มีสติ,ค ้ า น เฉ อ ะ a,ค้านเฉอะa,,,,,draft,2026-07-08T07:49:19.726+00:00,2026-07-08T08:29:25.364+00:00
oxford-3000-american::consequence::n::B1,oxford-3000-american::consequence::n::B1,556,oxford-3000-american,The Oxford 3000™ (American English),B1,consequence,consequence,consequence,,,n.,ผล ท ี ่ ต า ม ม า,ผลที่ตามมา,ค ้ า น เส อ ะ เข ว อ ะ ua,ค้านเสอะเขวอะua,,,,,draft,2026-07-08T07:49:19.729+00:00,2026-07-08T08:29:25.367+00:00
oxford-3000-american::conservative::adj::B2,oxford-3000-american::conservative::adj::B2,557,oxford-3000-american,The Oxford 3000™ (American English),B2,conservative,conservative,conservative,,,adj.,ซึ ่ ง อ น ุ ร ั ก ษ์ น ิ ย ม,ซึ่งอนุรักษ์นิยม,เข อ ะ น เซ ้ อ ร เ ฝ อ ะ ถี่ ฝี,เขอะนเซ้อรเฝอะถี่ฝี,,,,,draft,2026-07-08T07:49:19.733+00:00,2026-07-08T08:29:25.409+00:00
oxford-3000-american::conservative::n::B2,oxford-3000-american::conservative::n::B2,557,oxford-3000-american,The Oxford 3000™ (American English),B2,conservative,conservative,conservative,,,n.,ซึ ่ ง อ น ุ ร ั ก ษ์ น ิ ย ม,ซึ่งอนุรักษ์นิยม,เข อ ะ น เซ ้ อ ร เ ฝ อ ะ ถี่ ฝี,เขอะนเซ้อรเฝอะถี่ฝี,,,,,draft,2026-07-08T07:49:19.738+00:00,2026-07-08T08:29:25.409+00:00
oxford-3000-american::consider::v::A2,oxford-3000-american::consider::v::A2,558,oxford-3000-american,The Oxford 3000™ (American English),A2,consider,consider,consider,,,v.,พ ิ จ า ร ณา,พิจารณา,เข อ ะ น ซิ เด ่ อ ร,เขอะนซิเด่อร,,,,,draft,2026-07-08T07:49:19.742+00:00,2026-07-08T08:29:25.417+00:00
oxford-3000-american::consideration::n::B2,oxford-3000-american::consideration::n::B2,559,oxford-3000-american,The Oxford 3000™ (American English),B2,consideration,consideration,consideration,,,n.,ก า ร พ ิ จ า ร ณา,การพิจารณา,เข อ ะ น ซิ เด ่ อ ร เร ้ เฉ อ ะ น,เขอะนซิเด่อรเร้เฉอะน,,,,,draft,2026-07-08T07:49:19.747+00:00,2026-07-08T08:29:25.485+00:00
oxford-3000-american::consist::v::B1,oxford-3000-american::consist::v::B1,560,oxford-3000-american,The Oxford 3000™ (American English),B1,consist,consist,consist,,,v.,ป ร ะ ก อ บ ด ้ ว ย,ประกอบด้วย,เข อ ะ น ซิ ส ี ถึ,เขอะนซิสีถึ,,,,,draft,2026-07-08T07:49:19.756+00:00,2026-07-08T08:29:25.488+00:00
oxford-3000-american::consistent::adj::B2,oxford-3000-american::consistent::adj::B2,561,oxford-3000-american,The Oxford 3000™ (American English),B2,consistent,consistent,consistent,,,adj.,ส ม ่ า เส ม อ,สม่าเสมอ,เข อ ะ น ซิ ส ี เถ อ ะ น ถึ,เขอะนซิสีเถอะนถึ,,,,,draft,2026-07-08T07:49:19.766+00:00,2026-07-08T08:29:25.491+00:00
oxford-3000-american::constant::adj::B2,oxford-3000-american::constant::adj::B2,562,oxford-3000-american,The Oxford 3000™ (American English),B2,constant,constant,constant,,,adj.,ค ง ท ี ่,คงที่,ค ้ า น ส ี เถ อ ะ น ถึ,ค้านสีเถอะนถึ,,,,,draft,2026-07-08T07:49:19.770+00:00,2026-07-08T08:29:25.494+00:00
oxford-3000-american::constantly::adv::B2,oxford-3000-american::constantly::adv::B2,563,oxford-3000-american,The Oxford 3000™ (American English),B2,constantly,constantly,constantly,,,adv.,อ ย ่ า ง ส ม ่ า เส ม อ,อย่างสม่าเสมอ,ค ้ า น A เถ อ ะ uaa,ค้านAเถอะuaa,,,,,draft,2026-07-08T07:49:19.774+00:00,2026-07-08T08:29:25.497+00:00
oxford-3000-american::construct::v::B2,oxford-3000-american::construct::v::B2,564,oxford-3000-american,The Oxford 3000™ (American English),B2,construct,construct,construct,,,v.,ส ร ้ า ง,สร้าง,ค ้ า น a เถ ร อ ะ ขึ ถึ,ค้านaเถรอะขึถึ,,,,,draft,2026-07-08T07:49:19.777+00:00,2026-07-08T08:29:25.500+00:00
oxford-3000-american::construction::n::B2,oxford-3000-american::construction::n::B2,565,oxford-3000-american,The Oxford 3000™ (American English),B2,construction,construction,construction,,,n.,ก า ร ก ่ อ ส ร ้ า ง,การก่อสร้าง,เข อ ะ ua ท ร ะ ขึ เฉ อ ะ น,เขอะuaทระขึเฉอะน,,,,,draft,2026-07-08T07:49:19.783+00:00,2026-07-08T08:29:25.503+00:00
oxford-3000-american::consume::v::B1,oxford-3000-american::consume::v::B1,566,oxford-3000-american,The Oxford 3000™ (American English),B1,consume,consume,consume,,,v.,บ ร ิ โภ ค,บริโภค,war uy a,waruya,,,,,draft,2026-07-08T07:49:19.787+00:00,2026-07-08T08:29:25.506+00:00
oxford-3000-american::consumer::n::B1,oxford-3000-american::consumer::n::B1,567,oxford-3000-american,The Oxford 3000™ (American English),B1,consumer,consumer,consumer,,,n.,ผู ้ บ ร ิ โภ ค,ผู้บริโภค,เข อ ะ น ซู ้ เห ม ่ อ ร,เขอะนซู้เหม่อร,,,,,draft,2026-07-08T07:49:19.791+00:00,2026-07-08T08:29:25.509+00:00
oxford-3000-american::contact::n::B1,oxford-3000-american::contact::n::B1,568,oxford-3000-american,The Oxford 3000™ (American English),B1,contact,contact,contact,,,n.,ต ิ ด ต ่ อ,ติดต่อ,ค ้ า น แท ขี ถึ,ค้านแทขีถึ,,,,,draft,2026-07-08T07:49:19.795+00:00,2026-07-08T08:29:25.515+00:00
oxford-3000-american::contact::v::B1,oxford-3000-american::contact::v::B1,568,oxford-3000-american,The Oxford 3000™ (American English),B1,contact,contact,contact,,,v.,ต ิ ด ต ่ อ,ติดต่อ,ค ้ า น แท ขี ถึ,ค้านแทขีถึ,,,,,draft,2026-07-08T07:49:19.800+00:00,2026-07-08T08:29:25.515+00:00
oxford-3000-american::contain::v::A2,oxford-3000-american::contain::v::A2,569,oxford-3000-american,The Oxford 3000™ (American English),A2,contain,contain,contain,,,v.,บ ร ร จ ุ,บรรจุ,เข อ ะ น เท ้ น,เขอะนเท้น,,,,,draft,2026-07-08T07:49:19.804+00:00,2026-07-08T08:29:25.566+00:00
oxford-3000-american::container::n::B1,oxford-3000-american::container::n::B1,570,oxford-3000-american,The Oxford 3000™ (American English),B1,container,container,container,,,n.,ค อ น เท น เน อ ร ์,คอนเทนเนอร์,เข อ ะ น เท ้ เห น ่ อ ร,เขอะนเท้เหน่อร,,,,,draft,2026-07-08T07:49:19.807+00:00,2026-07-08T08:29:25.569+00:00
oxford-3000-american::contemporary::adj::B2,oxford-3000-american::contemporary::adj::B2,571,oxford-3000-american,The Oxford 3000™ (American English),B2,contemporary,contemporary,contemporary,,,adj.,ร ่ ว ม ส ม ั ย,ร่วมสมัย,เข อ ะ น เท ้ ะ ม เ ผ ่ อ ร แร (ร ) 4,เขอะนเท้ะมเผ่อรแร(ร)4,,,,,draft,2026-07-08T07:49:19.810+00:00,2026-07-08T08:29:25.572+00:00
oxford-3000-american::content-1::n::B1,oxford-3000-american::content-1::n::B1,572,oxford-3000-american,The Oxford 3000™ (American English),B1,content,content,content-1,1,,n.,เน ื ้ อ ห า,เนื้อหา,ค ้ า น เถ ะ น ถึ,ค้านเถะนถึ,,,,,draft,2026-07-08T07:49:19.815+00:00,2026-07-08T08:29:25.575+00:00
oxford-3000-american::contest::n::B2,oxford-3000-american::contest::n::B2,573,oxford-3000-american,The Oxford 3000™ (American English),B2,contest,contest,contest,,,n.,ก า ร ป ร ะ ก ว ด,การประกวด,ค ้ า น เถ ะ ส ิ ถึ,ค้านเถะสิถึ,,,,,draft,2026-07-08T07:49:19.819+00:00,2026-07-08T08:29:25.578+00:00
oxford-3000-american::contest::v::B2,oxford-3000-american::contest::v::B2,573,oxford-3000-american,The Oxford 3000™ (American English),B2,contest,contest,contest,,,v.,ก า ร ป ร ะ ก ว ด,การประกวด,ค ้ า น เถ ะ ส ิ ถึ,ค้านเถะสิถึ,,,,,draft,2026-07-08T07:49:19.823+00:00,2026-07-08T08:29:25.578+00:00
oxford-3000-american::context::n::A2,oxford-3000-american::context::n::A2,574,oxford-3000-american,The Oxford 3000™ (American English),A2,context,context,context,,,n.,บ ร ิ บ ท,บริบท,ค ้ า น เถ ะ ขี ส ี ถึ,ค้านเถะขีสีถึ,,,,,draft,2026-07-08T07:49:19.827+00:00,2026-07-08T08:29:25.581+00:00
oxford-3000-american::continent::n::A2,oxford-3000-american::continent::n::A2,575,oxford-3000-american,The Oxford 3000™ (American English),A2,continent,continent,continent,,,n.,mu ค,muค,้ า น เถ อ ะ เห น อ ะ uA,้านเถอะเหนอะuA,,,,,draft,2026-07-08T07:49:19.831+00:00,2026-07-08T08:29:25.587+00:00
oxford-3000-american::continue::v::A2,oxford-3000-american::continue::v::A2,576,oxford-3000-american,The Oxford 3000™ (American English),A2,continue,continue,continue,,,v.,ด ํ า เน ิ น ก า ร ต ่ อ,ดําเนินการต่อ,เข อ ะ น ท ิ น ve,เขอะนทินve,,,,,draft,2026-07-08T07:49:19.835+00:00,2026-07-08T08:29:25.590+00:00
